943,174,4.0
943,393,2.0
943,239,5.0
943,721,5.0
943,173,5.0
943,722,3.0
943,824,4.0
943,181,4.0
943,717,4.0
943,132,3.0
943,431,4.0
943,22,4.0
943,785,2.0
943,526,4.0
943,50,4.0
943,1188,3.0
943,1067,2.0
943,391,2.0
943,468,2.0
943,205,5.0
943,218,4.0
943,739,4.0
943,69,5.0
943,756,2.0
943,42,5.0
943,427,4.0
943,614,5.0
942,135,3.0
942,97,5.0
942,484,5.0
942,689,3.0
942,892,3.0
942,584,4.0
942,487,4.0
942,414,4.0
942,498,5.0
942,200,4.0
942,435,5.0
942,71,5.0
942,99,5.0
941,222,2.0
941,257,4.0
941,298,5.0
941,475,4.0
940,319,2.0
940,651,4.0
940,150,3.0
940,516,4.0
940,14,3.0
940,116,2.0
940,549,2.0
940,209,4.0
940,69,2.0
940,317,4.0
940,193,3.0
940,181,3.0
940,436,4.0
940,1167,4.0
940,855,5.0
940,12,4.0
940,474,3.0
940,96,5.0
939,717,4.0
939,934,3.0
939,237,5.0
939,476,5.0
939,285,5.0
939,818,3.0
939,252,3.0
939,255,5.0
938,370,5.0
938,259,2.0
938,333,4.0
938,595,2.0
938,926,3.0
938,343,4.0
938,815,3.0
938,1047,3.0
938,290,3.0
938,676,3.0
938,260,4.0
938,1014,4.0
938,845,1.0
938,122,1.0
938,597,3.0
938,762,4.0
938,508,4.0
938,929,2.0
937,295,4.0
937,847,4.0
937,137,3.0
937,408,5.0
937,283,4.0
937,100,3.0
937,874,3.0
936,274,3.0
936,13,4.0
936,333,3.0
936,748,2.0
936,818,4.0
936,535,2.0
936,1323,4.0
936,410,3.0
936,340,4.0
936,591,4.0
936,1315,3.0
936,825,4.0
936,1007,5.0
936,6,5.0
936,106,3.0
936,313,4.0
936,904,5.0
936,111,4.0
936,1,4.0
936,14,4.0
936,243,2.0
936,127,5.0
936,1370,4.0
935,1,3.0
935,282,4.0
935,815,4.0
935,924,4.0
935,257,2.0
935,685,4.0
935,283,4.0
934,510,5.0
934,1065,2.0
934,175,4.0
934,389,3.0
934,972,3.0
934,483,3.0
934,86,3.0
934,50,5.0
934,428,4.0
934,708,3.0
934,303,4.0
934,663,5.0
934,131,4.0
934,411,3.0
934,436,3.0
934,648,3.0
934,403,4.0
934,786,1.0
934,97,4.0
934,204,4.0
934,56,5.0
934,614,3.0
934,573,2.0
934,134,4.0
934,313,3.0
934,25,4.0
934,451,4.0
934,156,3.0
933,121,3.0
933,151,4.0
933,1017,3.0
933,42,1.0
933,834,1.0
933,79,3.0
933,52,3.0
933,441,2.0
933,447,2.0
933,110,1.0
933,1037,1.0
933,453,1.0
933,393,2.0
933,228,4.0
933,475,2.0
933,410,3.0
933,210,3.0
933,69,4.0
933,765,1.0
933,840,3.0
933,467,3.0
933,80,2.0
933,117,2.0
933,763,3.0
933,318,4.0
933,959,1.0
933,7,4.0
933,67,1.0
933,451,1.0
933,576,1.0
932,805,4.0
932,487,3.0
932,389,3.0
932,1139,2.0
932,183,4.0
932,611,5.0
932,114,5.0
932,191,4.0
932,196,4.0
932,134,4.0
932,405,4.0
932,459,4.0
932,708,4.0
932,170,4.0
932,141,4.0
932,168,5.0
932,648,5.0
932,566,4.0
932,863,4.0
932,151,3.0
932,14,4.0
932,1411,4.0
932,488,5.0
932,491,5.0
932,67,2.0
932,530,4.0
932,428,4.0
932,855,5.0
932,1266,4.0
932,647,5.0
932,470,3.0
932,285,4.0
932,213,3.0
932,205,5.0
932,755,2.0
932,968,4.0
932,606,4.0
932,841,2.0
932,616,5.0
931,14,4.0
931,685,4.0
931,300,5.0
931,121,2.0
931,304,4.0
931,255,4.0
931,252,3.0
931,297,4.0
931,275,5.0
931,302,4.0
930,8,3.0
930,151,2.0
930,245,3.0
930,282,4.0
930,240,1.0
930,845,3.0
930,190,4.0
930,153,2.0
930,286,3.0
930,255,3.0
929,318,4.0
929,127,5.0
929,22,5.0
929,483,4.0
929,31,2.0
929,185,5.0
929,517,5.0
929,174,3.0
928,176,3.0
928,358,5.0
928,173,4.0
928,48,5.0
928,328,3.0
927,91,4.0
927,625,3.0
927,568,5.0
927,826,4.0
927,125,4.0
927,168,4.0
927,501,4.0
927,222,5.0
927,82,2.0
927,722,3.0
927,1035,4.0
927,217,1.0
927,99,2.0
927,56,4.0
927,63,4.0
927,471,4.0
927,775,3.0
927,1093,4.0
927,118,5.0
927,780,1.0
926,288,3.0
926,300,3.0
926,245,3.0
926,292,3.0
925,816,3.0
925,672,3.0
925,325,4.0
925,559,3.0
925,98,4.0
925,56,3.0
924,408,3.0
924,701,4.0
924,237,4.0
924,1149,3.0
924,56,3.0
924,100,4.0
924,496,5.0
924,836,3.0
924,196,4.0
924,742,3.0
924,216,4.0
924,896,4.0
924,632,4.0
923,322,4.0
923,307,4.0
923,334,5.0
923,456,4.0
923,628,4.0
923,338,4.0
923,237,4.0
923,410,3.0
923,713,5.0
923,975,4.0
923,340,5.0
923,1017,5.0
922,550,3.0
922,69,3.0
922,82,3.0
922,367,3.0
922,432,5.0
922,135,2.0
922,391,3.0
922,62,3.0
922,151,5.0
922,80,3.0
922,747,3.0
922,1079,1.0
922,168,3.0
922,395,4.0
922,143,4.0
922,237,4.0
922,451,4.0
922,71,4.0
922,67,3.0
922,174,5.0
922,222,4.0
921,1032,5.0
921,172,4.0
921,111,4.0
921,257,3.0
921,1,3.0
921,230,3.0
921,69,4.0
921,1279,2.0
921,97,2.0
921,1051,3.0
921,25,3.0
921,276,1.0
921,678,5.0
921,400,4.0
921,147,3.0
921,288,3.0
921,934,3.0
921,1016,4.0
920,286,2.0
920,301,2.0
920,340,4.0
920,302,4.0
920,288,3.0
919,1152,4.0
919,19,4.0
919,558,5.0
919,82,5.0
919,678,2.0
919,475,3.0
919,245,2.0
919,70,4.0
919,687,1.0
919,307,4.0
919,1086,4.0
919,423,5.0
919,293,4.0
919,23,3.0
919,271,4.0
919,292,3.0
919,25,4.0
919,740,3.0
919,535,3.0
919,129,5.0
919,1315,2.0
919,137,2.0
919,95,4.0
919,223,4.0
919,204,4.0
919,259,4.0
919,181,4.0
919,9,5.0
919,144,4.0
919,343,4.0
919,819,3.0
919,250,3.0
919,953,3.0
919,174,4.0
919,125,4.0
918,154,2.0
918,659,4.0
918,70,3.0
918,135,1.0
918,965,4.0
918,1200,4.0
918,83,4.0
918,507,5.0
918,88,2.0
918,179,2.0
918,190,5.0
918,1099,4.0
918,430,1.0
