943,282,5.0
943,168,2.0
943,840,4.0
943,426,4.0
943,721,5.0
943,569,2.0
943,229,2.0
943,756,2.0
943,196,5.0
943,64,5.0
943,217,3.0
943,28,4.0
943,161,4.0
943,794,3.0
943,405,4.0
943,724,1.0
943,722,3.0
943,281,4.0
943,581,4.0
943,471,5.0
943,595,2.0
943,419,2.0
943,127,5.0
943,94,4.0
943,412,2.0
943,399,1.0
943,655,4.0
942,174,5.0
942,200,4.0
942,310,4.0
942,435,5.0
942,124,4.0
942,71,5.0
942,135,3.0
942,423,5.0
942,479,4.0
942,414,4.0
942,498,5.0
942,210,4.0
942,678,3.0
941,257,4.0
941,298,5.0
941,124,5.0
941,222,2.0
940,66,4.0
940,855,5.0
940,319,2.0
940,709,5.0
940,95,5.0
940,321,4.0
940,343,2.0
940,471,4.0
940,47,3.0
940,271,2.0
940,172,4.0
940,272,4.0
940,516,4.0
940,209,4.0
940,161,3.0
940,316,4.0
940,610,1.0
940,82,4.0
939,127,5.0
939,252,3.0
939,931,2.0
939,283,5.0
939,742,5.0
939,689,5.0
939,546,4.0
939,9,5.0
938,685,3.0
938,343,4.0
938,1014,4.0
938,25,4.0
938,100,5.0
938,286,3.0
938,248,1.0
938,748,2.0
938,358,4.0
938,988,3.0
938,181,5.0
938,410,1.0
938,127,5.0
938,117,3.0
938,411,3.0
938,546,3.0
938,866,5.0
938,122,1.0
937,19,1.0
937,508,1.0
937,116,4.0
937,300,4.0
937,258,4.0
937,124,4.0
937,285,4.0
936,327,4.0
936,118,3.0
936,221,4.0
936,766,3.0
936,1335,4.0
936,111,4.0
936,319,4.0
936,1014,3.0
936,866,2.0
936,628,1.0
936,287,4.0
936,904,5.0
936,250,5.0
936,1068,4.0
936,825,4.0
936,324,5.0
936,298,4.0
936,19,5.0
936,251,4.0
936,255,5.0
936,1016,3.0
936,24,4.0
936,1199,4.0
935,118,4.0
935,281,5.0
935,934,4.0
935,283,4.0
935,620,2.0
935,924,4.0
935,100,3.0
934,405,5.0
934,501,4.0
934,527,3.0
934,384,4.0
934,151,3.0
934,157,2.0
934,193,4.0
934,510,5.0
934,181,4.0
934,432,5.0
934,170,4.0
934,286,4.0
934,423,3.0
934,197,5.0
934,96,4.0
934,186,2.0
934,771,3.0
934,1411,4.0
934,1018,4.0
934,1285,3.0
934,172,5.0
934,961,4.0
934,786,1.0
934,196,5.0
